base_price	delivery_expected_date	delivery_type	discount_rate	href	is_soldout	item_id	name	price	product_id	rating	rating_count	vendor_item_id	brand_name	breadcrumb
22,000	내일(금) 9/6 도착 보장	로켓배송	15%	/vp/products/21478535?itemId=83923936&vendorItemId=3142844404		83923936	자연루 넛츠플러스 헬스 견과 선물세트 50개입, 1000g, 1세트	18,610	21478535	4.5	(207)	3142844404	자연루	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
	화요일 9/10 도착 예정			/vp/products/290246574?itemId=918642820&vendorItemId=5288986237		918642820	사조 해표 안심특선 종합 L1호X3개/추석선물세트/명절, 단품	96,400	290246574			5288986237	해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/8477603?itemId=36877935&vendorItemId=3051432280		36877935	삼시세끼 곡물3종세트, 1개, 1800G	5,900	8477603	4.5	(42)	3051432280	삼시세끼	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194627', '쌀/잡곡'), ('/np/categories/194687', '곡류선물세트')]
21,250	내일(금) 9/6 도착 보장	로켓배송	6%	/vp/products/77226?itemId=161293&vendorItemId=3000086551		161293	뉴트리디데이 다이렉트 프로바이오틱스 골드 플러스 선물세트+쇼핑백	19,900	77226	4.5	(557)	3000086551	뉴트리디데이	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/362790', '부위/효능별 건강식품'), ('/np/categories/362846', '장'), ('/np/categories/418951', '유산균')]
15,900	수요일 9/11 도착 예정		12%	/vp/products/281488801?itemId=893552249&vendorItemId=5246780968		893552249	[동원선물세트] 실속P호, 1개	13,900	281488801			5246780968	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
13,800	내일(금) 9/6 도착 보장	로켓배송	5%	/vp/products/27519666?itemId=105882846&vendorItemId=3203714269		105882846	넛츠팜 건강더함 넛츠 보틀 3종 1호 선물세트, 550g, 1세트	13,110	27519666	4.0	(74)	3203714269	넛츠팜	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
19,900	내일(금) 9/6 도착 보장	로켓배송	15%	/vp/products/51770016?itemId=97773978&vendorItemId=4523981726		97773978	고려인삼유통 홍삼 가득 담은 6년근 골드스틱 + 쇼핑백, 360g, 1세트	16,900	51770016	4.0	(3539)	4523981726	고려인삼유통	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/31744567?itemId=379786545&vendorItemId=3920017713		379786545	목우촌 햄 선물세트 복합 2호 + 쇼핑백, 12세트	415,130	31744567	4.0	(12)	3920017713	목우촌	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
68,000	화요일 9/10 도착 예정		51%	/vp/products/60499498?itemId=207635426&vendorItemId=3288402269		207635426	롯데푸드 로스팜 스페셜 1호 선물세트, 1세트	32,890	60499498	5.0	(3)	3288402269	롯데푸드	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/6114921?itemId=918603962&vendorItemId=5288917281		918603962	[동원선물세트] 혼합82호, 1세트	19,900	6114921	4.5	(40)	5288917281	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
18,000	내일(금) 9/6 도착 보장	로켓배송	15%	/vp/products/267182229?itemId=837604685&vendorItemId=5132353472		837604685	복음자리 복합9호 잼 액상차 선물세트, 3종, 1세트	15,210	267182229	4.0	(1)	5132353472	복음자리	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195528', '잼/스프레드'), ('/np/categories/195535', '잼 선물세트')]
59,900	내일(금) 9/6 도착 보장	로켓배송	33%	/vp/products/260622371?itemId=815237271&vendorItemId=5074297213		815237271	태국 골드망고 선물세트 6과, 1세트	39,900	260622371	4.5	(3)	5074297213		[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196395', '과일'), ('/np/categories/196399', '혼합/기타 과일세트')]
	모레(토) 9/7 도착 예정			/vp/products/174997667?itemId=500043622&vendorItemId=4274733411		500043622	청정원 13호 선물세트 명절선물세트 설날 추석, 1세트	17,500	174997667			4274733411	청정원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/284936968?itemId=904138215&vendorItemId=5269057636		904138215	CJ제일제당 유스위트N호 선물세트, 1개	9,610	284936968			5269057636	CJ제일제당	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
18,900	내일(금) 9/6 도착 보장	로켓배송	21%	/vp/products/169310376?itemId=484559584&vendorItemId=4220347004		484559584	라돌체비타 프리미엄 허브차 선물세트 + 쇼핑백, 6종, 1세트	14,900	169310376	4.0	(17)	4220347004	라돌체비타	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
23,800	9/16 도착 예정		5%	/vp/products/280739574?itemId=891086701&vendorItemId=5242554227		891086701	2018 청정원 추석선물세트 팜고급유5호	22,500	280739574			5242554227	없음	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
180,000		로켓배송	82%	/vp/products/125641941?itemId=371368321&vendorItemId=3900603855	True	371368321	고려인삼유통 6년근 고려홍삼정 로얄스틱 60개입 + 쇼핑백, 600g, 1세트	30,940	125641941	4.5	(12)	3900603855	고려인삼유통	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/118610786?itemId=353942329&vendorItemId=3862448541		353942329	빅토리아 그림이 있는 차 선물세트 6호 + 쇼핑백, 3종, 1세트	9,900	118610786	4.5	(94)	3862448541	빅토리아	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
22,900	내일(금) 9/6 도착 보장	로켓배송	17%	/vp/products/169551284?itemId=485080740&vendorItemId=4222394102		485080740	라돌체비타 프리미엄 허브차 선물세트 + 쇼핑백, 9종, 1세트	18,900	169551284	4.0	(11)	4222394102	라돌체비타	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
34,900	내일(금) 9/6 도착 보장	로켓배송	30%	/vp/products/126177565?itemId=372696771&vendorItemId=3903464325		372696771	천삼애 6년근 고려홍삼정 로얄 2개입 + 쇼핑백, 480g, 1세트	24,360	126177565	4.0	(14)	3903464325	천삼애	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311210', '홍삼농축액/홍삼정')]
	모레(토) 9/7 도착 예정			/vp/products/1587621?itemId=125129999&vendorItemId=5263950150		125129999	해표 500ml 고급유 2호 해바라기유 + 카놀라유 세트 + 쇼핑백, 1세트	11,400	1587621	4.5	(600)	5263950150	해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
29,900	내일(금) 9/6 도착 보장	로켓배송	30%	/vp/products/53755703?itemId=188348275&vendorItemId=3447948205		188348275	장흥표고버섯 슬라이스 선물세트 200g + 종이백, 1세트	20,900	53755703	4.5	(95)	3447948205	장흥표고버섯	[('/', '쿠팡 홈'), ('/np/categories/397255', '미세먼지용품'), ('/np/categories/419847', '건강식품/물'), ('/np/categories/419861', '화이트푸드'), ('/np/categories/419864', '버섯')]
45,000	화요일 9/10 도착 예정		58%	/vp/products/282514222?itemId=896907296&vendorItemId=3044818979		896907296	동원 선물세트 리챔30호 리챔 스팸선물세트 추석선물, 1세트, 리챔 30호	18,900	282514222	4.0	(41)	3044818979	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
	모레(토) 9/7 도착 예정			/vp/products/129552093?itemId=381525463&vendorItemId=3925089256		381525463	사조해표 소망종합선물세트(6P) 참치햄세트 해표오일세트 런천미트 명절선물 추석선물, 1세트	9,500	129552093	4.5	(5)	3925089256	사조해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
36,900	내일(금) 9/6 도착 보장	로켓배송	29%	/vp/products/31674806?itemId=119263100&vendorItemId=3241086993		119263100	착한습관 알찬 견과 5종 선물세트, 1070g, 1세트	26,000	31674806	4.5	(16)	3241086993	착한습관	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
18,000	화요일 9/10 도착 예정		44%	/vp/products/286573258?itemId=908565773&vendorItemId=5274675659		908565773	2019년 사조해표 선물세트 7종모음, 07_해표 식용유1호	9,900	286573258			5274675659	사조해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
44,010	내일(금) 9/6 도착 보장	로켓배송	4%	/vp/products/433257?itemId=1180609&vendorItemId=3001134836		1180609	올가 딸기잼 선물세트, 1호	42,240	433257	4.0	(6)	3001134836	올가	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195528', '잼/스프레드'), ('/np/categories/195535', '잼 선물세트')]
	화요일 9/10 도착 예정			/vp/products/126380747?itemId=373289173&vendorItemId=3904599575		373289173	자연애 골드 견과류 추석선물세트 선물세트, 1개, 10+1자연애골드1호	9,900	126380747	4.0	(29)	3904599575	자연애 골드	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
30,900	내일(금) 9/6 도착 보장	로켓배송	35%	/vp/products/12419902?itemId=52783505&vendorItemId=3082403380		52783505	동원 혼합 97호 선물세트 + 쇼핑백, 1세트	20,000	12419902	4.5	(184)	3082403380	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195541', '참치통조림세트')]
79,900	내일(금) 9/6 도착 보장	로켓배송	20%	/vp/products/171320680?itemId=489856732&vendorItemId=4239050808		489856732	동원 프리미엄 O-1호 선물세트 + 쇼핑백, 1세트	63,330	171320680	4.5	(19)	4239050808	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/429616?itemId=1155614&vendorItemId=4715549995		1155614	엔리끄 해바라기씨유 2p 선물세트, 1세트	4,840	429616	4.5	(261)	4715549995		[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
	모레(토) 9/7 도착 예정			/vp/products/292581327?itemId=924603097&vendorItemId=3036150715		924603097	[롯데푸드] 프리미엄 복합4호 x1세트 추석선물세트, (런천미트200g x 12캔), 1세트	18,900	292581327	4.5	(209)	3036150715	[롯데푸드]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/171375194?itemId=490030625&vendorItemId=4239447436		490030625	그릭슈바인 통조림 선물세트 특선 4호 + 쇼핑백, 1세트	32,900	171375194	4.0	(2)	4239447436	그릭슈바인	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/35300206?itemId=130901651&vendorItemId=3274835320		130901651	한성 롯데 큐원 해표 LG 명절선물세트모음 카놀라유 해바라기씨유 햄세트 부침가루세트 선물세트, 1세트, 선택08-소망 종합선물세트(6P)	9,500	35300206	5.0	(4)	3274835320	한성 롯데 큐원 해표 LG	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
61,800	내일(금) 9/6 도착 보장	로켓배송	33%	/vp/products/6115026?itemId=1117670&vendorItemId=3001085211		1117670	스팸 3호 햄 선물세트, 1세트	41,090	6115026	4.5	(745)	3001085211	스팸	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
	화요일 9/10 도착 예정			/vp/products/9373133?itemId=41112161&vendorItemId=3062863587		41112161	오렌지나무 명절선물 설날선물차선물세트 모음, 꼬마 한라봉차200g, 1개	3,900	9373133			3062863587	오렌지나무	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
59,000	화요일 9/10 도착 예정		68%	/vp/products/287419960?itemId=910873664&vendorItemId=3288401465		910873664	롯데햄 로스팜 8호 1개 [명절 선물세트 행사], 1세트	18,490	287419960	4.0	(16)	3288401465	롯데햄	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/269402803?itemId=846241717&vendorItemId=3041043394		846241717	지도표성경 김 선물세트 8호, 1세트	18,900	269402803	3.5	(2)	3041043394	지도표성경	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196421', '김선물세트')]
15,900	내일(금) 9/6 도착 보장	로켓배송	20%	/vp/products/6114922?itemId=1104243&vendorItemId=3001077963		1104243	동원 혼합 86호 선물세트 + 쇼핑백, 1세트	12,720	6114922	4.5	(312)	3001077963	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195541', '참치통조림세트')]
	모레(토) 9/7 도착 예정			/vp/products/34389713?itemId=128350435&vendorItemId=5133189751		128350435	정관장 홍삼원 선물세트 50ml 70ml 쇼핑백포함, 정관장 홍삼원 50ml 30포	28,700	34389713	4.5	(82)	5133189751	정관장	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
	모레(토) 9/7 도착 예정			/vp/products/288054078?itemId=912505201&vendorItemId=5280565312		912505201	동원선물세트 단100호/ 참치 캔 설 구정 명절 추석, 단품	27,400	288054078			5280565312	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
99,000	화요일 9/10 도착 예정		42%	/vp/products/25079900?itemId=97500892&vendorItemId=3177156204		97500892	천봉산삼 5~6년근 20뿌리 추석선물세트 산삼 산양삼 산양산삼 장뇌삼 부모님선물 인삼/수삼/장뇌삼, 1개, 1. 5-6년근 10뿌리	57,000	25079900	4.0	(117)	3177156204	천봉산삼	[('/', '쿠팡 홈'), ('/np/categories/383370', '실버스토어'), ('/np/categories/383573', '환자식/건강식품'), ('/np/categories/383600', '인삼/한차재료'), ('/np/categories/387761', '인삼/수삼/장뇌삼')]
80,000	내일(금) 9/6 도착 보장	로켓배송	83%	/vp/products/52687123?itemId=185759542&vendorItemId=3442338938		185759542	고려인삼유통 배즙 가득 담은 6년근 홍삼스틱 30포 + 쇼핑백, 360g, 1세트	12,900	52687123	4.0	(118)	3442338938	고려인삼유통	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
15,000	모레(토) 9/7 도착 예정		10%	/vp/products/279901435?itemId=888514965&vendorItemId=5236972079		888514965	해표 고급유 선물세트 캔시티 1호, 1개	13,500	279901435	5.0	(1)	5236972079	해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
14,900	내일(금) 9/6 도착 보장	로켓배송	12%	/vp/products/154355098?itemId=445062783&vendorItemId=4102382224		445062783	개성상인 녹용 홍삼 스틱 30개입 + 쇼핑백, 300ml, 1세트	13,010	154355098	4.5	(485)	4102382224	개성상인	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311211', '홍삼진액/파우치')]
23,000	내일(금) 9/6 도착 보장	로켓배송	22%	/vp/products/267182304?itemId=837604924&vendorItemId=5132354167		837604924	복음자리 복합6호 잼 액상차 선물세트, 4종, 1세트	17,910	267182304	4.0	(3)	5132354167	복음자리	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195528', '잼/스프레드'), ('/np/categories/195535', '잼 선물세트')]
24,800	내일(금) 9/6 도착 보장	로켓배송	29%	/vp/products/55527064?itemId=193136058&vendorItemId=3457084244		193136058	백설 유러피안 식용유 선물세트 B호 + 쇼핑백, 1세트	17,500	55527064	5.0	(3)	3457084244	백설	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
18,000	내일(금) 9/6 도착 보장	로켓배송	26%	/vp/products/279829629?itemId=888244770&vendorItemId=5236409826		888244770	스팸 특선 1호 선물세트 + 쇼핑백, 1세트	13,200	279829629	3.0	(4)	5236409826	스팸	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196436', '즉석/가공식품'), ('/np/categories/196439', '햄/돈육통조림세트')]
	모레(토) 9/7 도착 예정			/vp/products/35632925?itemId=132202797&vendorItemId=4619026534		132202797	락토핏 생유산균 골드 선물세트, 300g, 1세트	40,700	35632925	4.5	(846)	4619026534	락토핏	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196076', '건강식품'), ('/np/categories/362790', '부위/효능별 건강식품'), ('/np/categories/362846', '장'), ('/np/categories/418951', '유산균')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/266699483?itemId=835863523&vendorItemId=5127616088		835863523	지도표 성경김 명절 행복세트 종합C호, 1세트	12,900	266699483	5.0	(4)	5127616088	지도표성경	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196421', '김선물세트')]
40,700	내일(금) 9/6 도착 보장	로켓배송	17%	/vp/products/1888034?itemId=8353606&vendorItemId=3011599117		8353606	생생드림 차가버섯 선물세트, 1개	33,640	1888034	4.0	(24)	3011599117	생생드림	[('/', '쿠팡 홈'), ('/np/categories/397255', '미세먼지용품'), ('/np/categories/419847', '건강식품/물'), ('/np/categories/419861', '화이트푸드'), ('/np/categories/419864', '버섯')]
21,500			12%	/vp/products/277583848?itemId=879638241&vendorItemId=5218344529	True	879638241	사조해표 추석선물세트 안심특선88호, 1개	18,850	277583848			5218344529	사조해표	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
45,000			71%	/vp/products/6200826?itemId=27713875&vendorItemId=3497391229	True	27713875	케라시스 애경선물세트 아트컬렉션 풍성한3호 2호 1호 명절선물세트 생활선물세트, 1세트	12,900	6200826	5.0	(8)	3497391229	케라시스	[('/', '쿠팡 홈'), ('/np/categories/176522', '뷰티'), ('/np/categories/176602', '헤어'), ('/np/categories/403032', '헤어세트')]
	모레(토) 9/7 도착 예정			/vp/products/279810604?itemId=888190213&vendorItemId=5236263195		888190213	CJ제일제당 CJ 특별한선택 Q호 추석선물세트, 1개	23,900	279810604			5236263195	CJ제일제당	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
148,500	9/16 도착 예정		3%	/vp/products/180179831?itemId=515898741&vendorItemId=5095862024		515898741	롯데 의성마늘로스팜 스페셜2호 x 4세트 추석선물세트	144,000	180179831			5095862024	없음	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
37,900	내일(금) 9/6 도착 보장	로켓배송	13%	/vp/products/271697073?itemId=854484417&vendorItemId=5169203419		854484417	청정원 8호 선물세트, 1세트	32,700	271697073	5.0	(6)	5169203419	청정원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
10,000	내일(금) 9/6 도착 보장	로켓배송	23%	/vp/products/21897769?itemId=85383568&vendorItemId=3145055735		85383568	제주이야기 미인 화이바 꼬마 액상차 2종 선물세트, 한라봉차 200g + 오미자차 200g, 1세트	7,610	21897769	4.0	(559)	3145055735	제주이야기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
27,900	내일(금) 9/6 도착 보장	로켓배송	41%	/vp/products/6138951?itemId=1296381&vendorItemId=3001063879		1296381	폰타나 스페셜 오일세트 2호, 1세트	16,430	6138951	4.5	(190)	3001063879	폰타나	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/118605413?itemId=353924978&vendorItemId=3862415562		353924978	농협 정남진장흥 원목 흑화고 선물세트, 1세트	48,000	118605413	5.0	(1)	3862415562	농협	[('/', '쿠팡 홈'), ('/np/categories/397255', '미세먼지용품'), ('/np/categories/419847', '건강식품/물'), ('/np/categories/419861', '화이트푸드'), ('/np/categories/419864', '버섯')]
	화요일 9/10 도착 예정			/vp/products/6114527?itemId=1104132&vendorItemId=4265222707		1104132	동원 혼합 선물세트 캔 60호 + 부직포백, 1세트	39,600	6114527	4.5	(121)	4265222707	동원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/259385614?itemId=812439652&vendorItemId=5066610875		812439652	CJ제일제당 프리미엄B호 1세트 + 쇼핑백, 1개	8,500	259385614	5.0	(1)	5066610875	CJ제일제당	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195576', '가루/조미료/오일'), ('/np/categories/195669', '식용유/오일'), ('/np/categories/195693', '식용유세트')]
9,900	내일(금) 9/6 도착 보장	로켓배송	10%	/vp/products/6139096?itemId=1296386&vendorItemId=3001087466		1296386	CJ제일제당 햇바삭김 5호 세트 + 일체형지함, 1세트	8,850	6139096	4.5	(260)	3001087466	CJ제일제당	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196417', '수산/건어물'), ('/np/categories/196421', '김선물세트')]
14,500	모레(토) 9/7 도착 예정		20%	/vp/products/13426004?itemId=56085326&vendorItemId=3436071705		56085326	제주이야기 한라봉+오미자+매실차 3종세트+쇼핑백증정 차선물세트, 1set, 3종(한라봉200g+오미자200g+매실200g)	11,500	13426004	4.5	(17)	3436071705	제주이야기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
