uid	user_name	helpful_count	write_count
22514838	이*화	0	24
101551266	윤*희	37	58
103517353	이*민	8	300
32214186	박*선	0	2
63933627	강*이	15	43
30248126	이채영	55	242
115838146	박*진	0	5
23956674	김*호	0	99
106794183	송*진	0	112
55020746	김*선	19	121
38636752	수유맘	0	101
111250643	L*k	0	8
20417748	김*정	14	26
26447060	이*기	0	3
23825632	정*움	0	13
106269927	남*칠	1	91
5344491	김*애	115	86
9538796	건승	6	127
55807213	이*아	1236	1328
116493550	고*대	0	1
76123382	김*리	1	13
106532087	이*훈	6	21
109284599	이*연	0	27
52923643	이*욱	3	240
114003196	한*리	0	19
108891394	최*용	3	13
106138893	지*애	1	108
15568142	이*진	0	4
15306000	한*수	21	41
48074005	정*선	5	825
37588246	김*선	0	1
3378464	장*란	7	117
77827361	이*하	3	94
2985253	천*영	1	2
22777129	강*정	0	1
8752425	이*현	119	362
54627627	K*a	2	15
12684589	임*원	1	5
77303086	최*섭	59	282
18451760	안*준	3	21
9407794	백*자	0	30
114265397	N*N	1	25
112168245	마*종	0	1
113347896	박*민	3	17
9145658	손*경	2	118
110464314	염*남	71	180
9014588	장*수	4	53
1674556	김*창	18	105
47680831	오*윤	5	143
101289284	백이삐마미	20	57
110857550	이*미	6	48
5999953	이*련	1	3
42306900	신*식	0	31
37981524	한*진	3	356
5475673	최*희	15	33
108891481	손*영	2	140
107580761	강*비	3	70
100109660	신*혜	2	48
107842912	오*화	30	992
14126433	장*인	18	282
77958498	문*화	1	80
109546855	양*숙	1	45
8752487	박*희	0	276
30772589	박*룡	5	40
100371823	김*숙	0	113
32345457	주*자	1	6
35884407	정*경	60	178
109153659	사랑해쥬	95	74
14781820	양*희	2	6
33262973	김*영	0	2
100896126	유*희	95	604
66293127	이*환	3	279
24350089	조*희	0	5
119508362	P*I	0	13
34180491	유*란	115	447
1805707	이*라	0	16
1150350	윤*온	9	935
104828308	김*재	0	24
44273047	이*숙	1	6
107449756	l*o	0	220
54365603	김*주	6	196
75992486	장*별	9	32
24350121	영후니	0	51
13602222	박*신	19	29
1019311	김*라	27	57
20680113	정*영	0	10
2330035	최*철	63	76
110202292	전*	0	7
108236213	박*영	0	26
111775166	j*a	18	148
41389504	김*식	13	4
74550723	박*용	0	10
108236228	김*숙	5	54
109546951	정*희	0	6
113741258	김건희	9	31
24874446	서*운	0	3
115707345	최*민	0	1
116100575	김*선	0	3
33263072	정*훈	0	2
32214497	손*혜	25	37
105483746	김*은	1	162
112037347	이*금	0	34
104304103	라*수	7	97
107843048	하*희	7	27
21597673	최*경	0	2
40734184	겸댕	75	344
116624876	최*현	0	3
17796592	백*연	5	4
27626999	손*숙	0	164
1936892	이*영	0	28
115445247	현*주	0	5
60132866	최*경	0	158
68259331	솔직한돼지	105	94
113217026	이*호	0	2
111906311	얼음연못	317	766
100109831	조마눌	0	330
12291593	여*복	0	1
104041991	김*희	0	3
107056653	서*홍	0	90
116887053	김*아	0	32
104173071	정*연	0	11
110464530	하*겸	1	151
106008088	이*형	0	6
80317977	장*주	14	17
44273189	정*옥	0	26
8883749	손*현	0	10
101158438	K*N	2	43
114003498	이*진	0	36
4689457	세계속으로	2048	653
26709554	최*희	24	52
61836850	곽*숙	0	3
13471282	최*희	22	41
39423540	김*정	0	2
106008118	전*미	199	222
102862392	정*정	1	47
112168508	박*덕	0	182
59215421	정*미	0	61
110726717	정*와	0	191
108498499	류*채	174	71
104304200	이*영	0	4
107187788	김*미	122	852
105090637	윤*수	0	10
110595666	정*희	2	11
9014870	엄*선	19	209
107843162	최*실	22	213
116756058	양*정	1	6
108760670	윤*순	4	18
71011934	안*희	1	8
108891744	박*현	0	8
12160609	우*진	0	780
40078947	김*림	0	2
7048803	하늘연달y	283	1069
2592363	송*영	28	4
14650995	박*열	2	12
113735411	R*a	0	146
118591099	진*하	0	1
102862461	심*원	0	9
16223870	정*화	18	17
107581056	조*우	2	22
103779968	김*자	1	4
100503172	김*숙	2	24
104304264	김*자	7	151
105352856	홍*준	15	40
20287128	민*희	4	6
108105370	정*화	37	56
109678237	정*영	0	185
102207138	이*희	0	4
757415	전*현	0	1
101813928	최*택	4	320
64982697	우*결	0	14
106925739	김*환	0	5
111382189	Grnuii	91	113
115969716	박*수	0	7
108629686	신*민	0	5
105615032	이*주	4	104
1150651	이*선	0	412
118066879	한*춘	0	24
39816901	백*주	2	258
1019591	신*나	7	103
61968076	김*룡	7	12
4558549	불꽃마미	74	32
9014997	홍*진	113	30
114527961	김*진	0	5
100765408	Mkjgdrthx	0	14
364259	김*태	19	36
102207208	조*빈	37	139
117411564	장*준	1	15
112168684	장*유	38	470
22122232	씨감자	0	84
11636474	이*선	1	21
109547259	기*희	1	40
100634368	방*경	1	7
100503298	김*민	0	17
111906563	이*호	0	4
107843330	김*용	0	240
80973574	장*란	5	27
33787655	김*진	568	321
109678344	권*진	2	9
43355914	박*희	5	68
626445	어*원	0	1
1150735	도*희	144	190
112168720	이*련	1	226
100372239	안*국	1	51
74551063	김*영	0	14
104173345	오*진	20	11
888611	임*옥	1	77
9932584	김*진	1	26
114659113	송*은	0	2
113086251	김*숙	2	103
6131501	이*현	15	34
888621	이*은	5	22
8097589	이*미	26	339
114921270	윤*준	4	4
112299829	임*섭	0	374
3510088	장*진	1	33
109285194	이*주	0	4
112037708	오*희	8	90
105221965	이*영	0	8
106401617	김*희	0	78
34180948	이*영	0	26
105221972	유*자	0	23
10456922	장*은	1	13
1544027	문*라	1	20
33132387	김*희	13	70
50171747	박*현	6	39
100503397	798308	3	334
52268910	김*욱	27	246
24612719	정*경	4	56
32214897	최*성	5	44
1019774	이*희	29	470
35884927	허*미	0	12
45191047	임*주	1	50
233352	김*영	14	265
31297418	김*연	27	35
111120266	전*성	0	36
109416335	문*림	1	39
47550355	이*화	1	19
109809559	김*정	0	14
28675994	윤*혜	15	54
113479578	김*희	9	146
103124892	김*진	0	27
100765598	탁*란	2	85
20156320	양*련	1	29
7180197	곽*묵	16	469
11636647	정*선	83	572
110989223	이*람	1	22
101289896	김*용	0	18
10457002	겨울나무	1958	1122
6655911	정*연	48	201
106925998	이*자	0	212
31428530	김*경	0	2
2199474	곽*	3	892
888756	이*화	11	103
102469561	김*현	8	235
112431035	김*옥	49	64
104435653	전*일	0	48
11243463	김*주	186	132
34836436	김*환	0	3
110071764	청양	6	77
14782421	박*정	11	20
115052503	임*희	0	350
43880411	최*연	0	42
15831008	한*기	0	136
7442401	노*정	1	36
111120355	유*	5	61
4952043	이*안	1	18
48074732	허*문	0	1
16486380	김*언	6	52
17141746	안*희	4	16
109940723	조*은	5	241
48074746	임*숙	3	297
104960009	이*연	30	181
111251468	최*희	36	123
26054671	심*남	0	21
107319312	H*G	0	4
30117906	전*영	12	319
105091095	최*배	85	205
49516568	김*숙	242	458
110596125	남*지	1	41
9277469	하율맘	4113	669
114659357	L*A	0	14
13078561	한*희	39	62
106008610	이*담	30	112
102338597	이*준	0	3
58953766	김*화	7	307
78352424	최*영	17	165
74158120	권*혜	13	115
36278316	엄*숙	0	3
105353261	정*경	0	29
36147251	잇츠쿠우팡	2008	924
103780403	박*순	2	43
111775799	이*정	2	8
1282106	임*희	1	25
109940797	기분탓	2	45
107188289	이*은	0	1
17403978	황*광	0	26
24875087	정*숙	2	30
364629	구*정	8	3
104697946	박*숙	8	116
111775836	논나	0	33
9932896	임*정	4	30
40734822	박*진	1	26
53973100	윤*경	5	40
109678706	차*주	0	11
100241523	김*남	2	46
114135157	박*현	0	1
13078646	민*지	2	38
3510403	박*연	0	1
100372612	송*진	143	934
107581574	김*진	5	97
116363400	유*준	0	32
103518347	박*정	1	7
113873036	박*영	5	28
1806481	문*래	336	67
107450514	신*희	22	78
34705556	박*필	7	84
25661589	김*라	193	796
15962265	최*정	3	55
1806491	김*름	11	13
116625567	P*A	0	37
111382688	고*연	23	151
22122658	류*안	0	288
25661603	손*호	5	37
6262949	이*순	129	1668
30773428	정*정	0	13
112955573	수보리	0	7
106008758	소미즈	16	15
52269238	조*나	0	29
18321592	이*규	35	66
113873083	신*숙	0	9
69701826	김*	2	15
107057346	박*원	34	43
626884	신*미	2	31
113217733	장*숙	5	10
106401989	임*혜	25	77
109023431	우*훈	3	66
10195144	엄*경	0	4
24219848	이*우	0	10
108368076	박*연	3	22
114004172	김*경	0	16
28938446	박*수	5	45
106795222	정*정	0	1
61182167	전*욱	5	38
101421274	효가	38	28
100765915	너구르르	0	28
111775965	이*은	0	30
114266334	멍구눈	0	107
114790622	최*분	26	320
111907038	김*화	2	15
110596317	김*연	2	30
6918371	지똥이	29	410
61444326	박*희	28	89
72716523	별이엄마	21	86
59216108	김*란	20	99
41914605	snooper7	2	58
109285615	권*욱	4	14
6263024	최*혜	1	100
8491250	유*주	22	40
10588406	조*나	14	36
114004218	이*락	0	4
233723	최*숙	4	26
77041916	김*숙	35	1295
12685564	권*성	28	12
9146618	김*한	6	528
112562431	옥*현	1	60
1151240	이*진	0	14
109023497	김*렬	2	8
107843856	W*E	0	115
22778131	채아채이	2	28
2986264	이*진	4	23
16224538	박*람	1	5
9670939	고*화	1	123
115446044	최*춘	2	49
60395809	강*욱	5	54
53973281	김*민	0	112
19763493	심*선	0	5
19239209	박*현	170	680
115970347	박*선	2	13
6787384	강*아	105	60
64065851	이*경	1	11
1806656	손*희	0	20
17142081	허*우	2	5
109416771	장*희	0	20
101290312	한*정	0	403
17142089	석*주	24	282
101552457	임*원	26	101
110334283	이*미	11	45
58691920	유*상	0	2
5345618	이*하	2	51
16486740	이*진	14	69
115708248	송*희	0	1
112169312	한*정	10	638
9933156	박*혜	0	60
104304997	이*영	45	715
114004327	구*정	0	4
30773609	이*정	44	79
13865323	김*미	13	13
115052918	오*환	51	116
106402167	박*리	6	42
1675640	김*영	0	38
19763577	윤*연	1	3
29331834	방*금	0	38
104305026	박*화	21	64
113873287	고진감래	0	37
30118281	엄*수	5	26
101290377	김*완	2	121
41652617	햇살가득미	5	34
5345676	정*련	3	94
107057551	성*미	4	42
29987220	혜원맘	66	356
107450773	채*영	0	436
107975076	박*경	23	114
9671077	송*	16	45
107319718	윤*희	19	13
1675688	한*경	3	56
5214633	안*현	10	74
100110763	wlals5729	0	393
65376684	이*경	0	5
23826865	이*연	30	160
37458355	김*나	22	437
5870006	김*선	1	18
115184055	강도균	0	13
496063	김*선	2	5
115839429	시혀니	4	55
60658117	홍*연	6	27
110072264	김*룡	0	302
5345740	조*숙	0	49
100635086	강*웅	3	83
114528720	H*L	1	194
80843217	오*수	0	49
109941202	송사리짱	13	37
28676565	정*희	90	401
1675736	주*나	69	145
47288803	강*리	0	9
7442920	주*주	0	8
105615852	K*G	0	345
30511597	이*재	9	34
107975153	김*경	1	558
109023730	김*복	0	157
110596595	박*원	6	25
17666545	오*미	0	4
22909429	성*란	0	293
2068979	유*영	7	24
7311863	오*희	1	13
104436216	정*	12	54
66425337	이*경	61	339
108892669	김*순	2	121
104043005	애플민트hj	20	1602
45978111	김*희	0	4
15962624	최*애	0	8
107057664	김*리	0	22
17666562	김*영	0	6
115446280	김*희	0	8
50565646	소*경	0	162
4166165	오*란	1	23
18453020	탱이사랑	89	852
66818589	김*숙	139	716
16093728	정*겸	82	271
17797666	오*영	0	7
101552683	양*호	3	8
31691309	이*영	60	408
63803951	이*섭	4	170
104829488	정*도	0	32
107188789	정*영	0	14
5476926	박*희	0	150
47157825	구*정	11	922
109154885	유*상	0	232
8360517	이*연	0	134
107450952	김*진	3	5
104567370	김*자	0	19
101421645	박수희	0	11
104698451	시크구미호	179	746
23433814	신*미	12	93
100242006	김*수	1	215
109679194	류*혜	0	2
1151583	손*영	43	49
26579553	최*진	16	252
110203489	윤*숙	11	251
13210220	박*란	0	5
106009198	정*현	32	85
116626030	김*숙	2	77
108237425	장*일	0	13
2200178	쿠쿠D	2	71
42439284	이*완	1	34
758389	김*미	0	10
27759223	에릭하	10	26
13210233	Junna마미	0	18
64590459	우*원	16	58
55415421	이*희	7	142
110858877	이*빈	2	82
3117695	김*연	0	14
13603455	I*A	59	133
3904129	최*민	2	7
27759236	한*림	2	8
33657478	최*아	0	171
67474056	최*영	69	467
101028504	꼬토와리박	10	65
28807837	마*희	7	7
5083807	박*민	16	85
15307426	백*경	0	23
22647462	안*현	0	15
3642025	문*종	0	1
10719913	홍*기	18	20
2986668	신*은	1	7
2462381	정*화	0	52
109023917	정*국	0	9
105747127	김*옥	1	40
100504248	신*나	155	681
45847227	한*희	26	551
8491708	김*영	0	4
109286077	최*은	1	103
40080063	김*제	0	37
24744639	양*진	0	119
234177	이*언	77	305
39948995	곽*희	13	112
6263491	강*원	0	36
28152517	한*주	0	94
16224969	임*경	5	36
100635339	주*미	0	402
117936845	곽*아	0	2
14783182	오*원	2	12
35754705	박*영	40	90
100635346	김*규	23	50
33264339	유*경	0	8
107451092	K*a	0	348
17011410	고*미	41	40
108761813	김*진	75	1153
43356888	강*선	60	240
30642905	백*목	0	1
627416	이*미	0	328
21598939	박*영	0	9
1282781	플럼유모	1226	922
4035294	허*애	0	548
21730016	박*혜	296	76
117543651	도*우	0	1
104174308	이*선	0	59
30511845	김*란	2	252
104698598	정*주	1	46
106009321	박*빈	0	43
106009327	정*영	5	365
10982128	최*원	3	12
74552049	양*미	0	105
13865718	서*경	44	262
60527354	박*희	0	1
113349374	유*희	132	110
106402559	L*A	0	3
18322176	이*은	1	18
116757249	조*경	0	105
13341443	유*경	30	519
47158020	b*l	0	107
30511878	송*학	0	161
47551239	김*영	0	7
116626184	홍*섭	1	1
37458695	강*름	0	2
54235911	이*조	13	43
46371595	이*휘	3	59
63148825	장*	171	1113
68522782	조*숙	32	12
1151775	전*숙	1	21
9802526	이*호	4	59
112300837	안*석	1	29
14783272	김*정	0	30
110465833	박*주	0	1
80712490	박*영	2	52
108499757	조*숙	1	73
22254387	지*영	7	571
4952886	추*진	0	45
29594430	배*정	5	140
15176511	정*희	0	30
68784965	김*희	1	15
102863686	김*숙	26	281
7574349	김*현	43	125
111252302	최*명	0	26
109679441	문*영	0	65
110596945	김*현	0	6
7181147	안*준	0	26
103519068	류*민	108	76
103650141	킁킁이가킁	167	186
53842782	우*혁	2	41
12555101	최*선	4	27
111383392	강*경	13	18
106140517	강*흠	0	3
16356201	정*택	11	60
44405610	박*란	1	143
103256938	손*경	0	347
79270765	이*화	3	38
101159792	최*윤	0	7
114922354	이*출	2	2
110072692	신*정	4	55
38769524	김*경	16	47
106271607	정*슬	0	38
3511160	문*솜	0	3
39555959	김*영	1	34
79664000	윤*호	0	28
104043402	Z*A	3	6
112432011	이*호	0	73
27235211	한*연	8	46
16094094	오*숙	16	124
114529167	박*령	0	24
106009497	신*영	1	25
627611	하*석	0	6
6656926	이*경	10	71
107975586	지*애	4	40
107189159	유*하	0	62
80319401	리즈마녀42	25	40
111383473	나*난	4	7
115315639	안*미	0	125
32347065	왕*욱	3	247
5477312	지*옥	3	3
24613825	이*연	78	167
116233155	이*주	0	15
8885187	김*영	0	6
3773379	최*후	2	2
112563141	김*희	8	159
12555208	뭉이	27	110
1938379	이*한	4	14
17798091	배*정	15	82
29332430	서*은	26	43
2593754	김*경	5	14
115446747	김*주	11	20
39162844	최*영	0	6
106927071	안*환	0	3
118723554	김*은	0	1
101159909	김*숙	37	876
116233190	깨비랑코코	5	73
6001637	박*심	1	22
23958506	최*조	2	77
67736558	김*연	45	630
17404910	임*희	1	10
19239920	손*미	11	26
31691761	장*호	22	34
27104241	황*영	2	11
5739505	김*림	1	8
106927091	오*지	1	4
111514613	김*	0	26
113611762	A*t	0	11
12424184	이*훈	1	60
106140665	장*영	1	2
12948477	고*석	1	24
112694271	정*주	22	162
109810688	박*우	0	13
46502913	홍*희	15	183
104961037	윤*성	11	20
4428814	마*희	5	12
23565325	박*민	98	470
28546065	박*희	1	48
41522194	신*연	2	298
64853011	신*선	0	5
61838359	이*영	26	26
110859288	붕대	1379	219
57775130	유*형	17	373
42963995	오*미	14	27
1676320	정*윤	747	1334
9016360	박*영	1	74
107713581	박*이	4	234
110597166	김준배	21	154
46109743	기*영	0	20
104436785	RyuA20	1	316
116626484	이*경	2	5
67998774	샤르망슈슈	3648	669
32085046	J*I	3	235
1938489	안*경	11	14
36017210	이*슬	240	105
8492090	이*민	1	38
9540667	황*희	32	56
107713598	최*희	107	95
102601790	오*영	60	152
102470721	김*현	18	28
18846789	박*라	3	3
13079621	우*주	0	39
8229962	이*욱	1	28
22516817	신*미	38	127
116364371	오*정	3	17
114791512	뭉이엄마	1	215
111776859	김*경	26	120
26317916	박*태	0	1
3380322	최*희	22	393
111383658	강*준	2	201
42046575	노*철	10	1
49910895	김*숙	3	19
114922612	이*희	0	4
71799935	윤*나	0	113
33657988	고*정	145	718
3904649	이*원	16	96
20812937	김*아	0	2
105616529	윤*용	10	23
114398355	R*A	0	1
496789	문*영	6	5
16618645	전*영	10	7
15438999	조*원	32	289
14914718	이*은	0	35
14259361	이*금	66	699
112432290	Z*G	0	5
106009762	유*화	0	7
24089765	김*선	25	77
7574694	별나라2	4	39
21861544	고*남	3	21
59741353	dodo1	3	23
43488428	최*정	13	201
109024428	서*재	2	284
13997230	오*준	25	23
103912630	김*영	40	81
9278647	김*영	4	6
31823032	크랑	9	30
109155514	연빵마미	3	90
104305851	손*미	0	4
113874113	주*애	12	61
7967944	최*희	2	55
11769034	이*완	1	99
2331865	서*희	90	487
106534106	이*성	21	36
49517789	이*주	5	6
15832289	N*G	13	88
18060514	어*미	89	14
13604068	촌넘	31	89
100766949	박*월	3	225
108893419	이*욱	15	55
13341931	방*주	0	4
7836920	김*준	0	220
40735994	이*실	0	3
110728443	김*훈	2	67
116757756	이*희	5	31
115053818	김*태	0	96
110335231	조*희	10	18
4429059	이*협	107	346
1283337	임*영	4	1167
117019913	장*규	0	1
109417739	강*경	0	5
114267409	김*경	1	4
26318102	정*정	4	23
106927387	조*재	0	15
104830235	서*련	6	25
2069791	김*현	0	14
116102436	김*성	0	72
5477675	안*이	29	686
114660652	박*임	0	24
6788397	김*자	48	272
100504879	양*현	1	9
7050551	김*름	5	158
20550968	이*영	0	10
5739833	박*희	1	19
119772471	이*미	0	1
36541754	최*희	11	55
55022909	김*옥	0	17
49517888	곽*옥	0	7
26580288	강*성	15	29
105878849	박*아	4	73
105223495	한*희	0	20
2594119	강*연	0	7
114791753	이*아	0	1
44406089	박*화	0	700
7837006	박*경	0	135
21337425	김*숙	69	576
5477714	송*영	1	56
106009940	J*g	2	221
105354580	강*윤	200	42
110466392	천*진	0	101
64853339	최*희	22	534
113349982	강*경	0	7
107058534	김*필	14	325
102471016	Kim Konstantin	0	287
115053930	조*진	0	25
101291377	심*영	2216	504
101029235	허*령	6	473
104437107	방*희	0	25
58955125	김*은	0	321
110335352	송*라	3	601
6264190	정*영	4	201
105092479	정*희	15	67
32216449	김*연	0	24
104961410	별사탕님	6	48
6002049	황*은	9	93
14390659	권*인	2	40
100767109	손*헌	0	32
57644424	장*훈	100	376
5084555	이*라	11	66
118199693	강*현	0	8
3511694	김*애	3	19
234894	김*정	84	658
16094608	김*숙	44	113
104306066	김*필	13	112
2856338	김*정	0	62
9016730	배*훈	50	212
105747870	애농	8	54
23958943	윤*순	2	12
105878944	김*슬	2	7
65115553	정직하자	11	300
21861793	박*필	0	5
14521768	신*정	49	148
59217323	김*주	40	29
100767150	양*일	8	186
20157872	윤*희	4	5
61445552	김*정	40	337
111515058	김*형	2	41
10982835	윤*주	18	366
16225714	홍*진	12	147
115185077	제*지	0	366
60659129	정*남	0	12
41391553	조*영	11	41
6264259	이*실	177	53
18585030	김*미	0	3
109024712	방*양	0	12
114136523	한*일	0	11
45585871	사황	2	30
15570384	권*라	10	63
100505042	최*희	11	48
52794837	김*덕	0	12
16356825	김*준	6	80
112694750	M*o	0	70
1938910	임*정	31	345
14783967	임*주	0	21
106272224	박*경	50	236
108500453	임*신	0	366
100111849	양*선	12	157
6395372	구*필	1	6
114005485	박*미	18	464
107714041	이*란	9	203
109549051	김*심	1	6
2725373	김*영	2	8
9410051	김*은	257	489
119772677	김*자	1	22
104175110	정*훈	1	386
105616902	송*금	6	74
39163405	이*숙	1	5
106534417	김*화	5	4
2070037	김*곤	0	129
8623637	김*주	0	5
21337623	박*정	0	5
109155863	임*	2	10
114923033	김*선	0	27
4560412	이*수	26	377
37197345	이*지	4	37
67343906	강*희	1	7
114005538	서*희	0	552
110859810	최*미	177	27
107189801	전*령	1	8
53843500	김*지	23	25
47158834	김*현	16	28
109680179	홍*정	1	11
106403380	이*옥	29	140
110335541	뿌니뿌	14	328
10851896	김*준	7	147
112301625	신*호	9	72
13211196	오늘도	7914	540
54105661	노*정	5	22
100505152	장*정	83	170
4691523	이*윤	40	60
25138759	전*욱	6	9
103913031	이*자	5	3
13997645	김*현	0	5
20158036	송*희	16	22
107845209	류*일	51	308
112432730	박*철	0	247
112039521	이*희	5	28
28284513	방*희	0	292
25663074	정*희	16	60
105354853	박*호	10	322
11507304	박*원	0	5
113481321	최*애	1	82
100243051	유*봉	9	43
25138798	현*미	52	159
116889198	김*미	1	7
101160562	박*희	17	56
107058805	최*일	27	82
116889209	최*희	4	54
16356986	정*아	12	58
104568456	송*순	0	1
9279114	이*하	311	752
759438	손*정	6	41
14784142	주*은	1	26
23434900	김*희	0	56
14522009	방*경	122	201
18978457	EmC	55	174
19371683	내가써보니	1	681
114792099	지*정	0	16
109024931	최*일	0	134
106272436	이*숙	32	84
42571448	이*정	20	1091
106796730	김*연	0	23
106927809	박*숙	1	121
23303874	박*순	0	4
19371716	최*정	7	125
1939143	김*화	32	84
100243143	정*진	178	939
115971787	망개떡지민	16	102
8230605	김*정	0	10
12949198	김*윤	64	465
109287118	김*근	0	60
44406480	이*애	0	1
105223886	김*희	38	107
58300118	방*주	2	31
110204631	이*임	1	18
53974744	착한스프	399	633
28808932	이*혜	82	113
26318567	김*연	1	27
25269991	박*주	0	40
110860008	손*숙	3	21
28677868	서*재	0	373
24483566	고*희	9	34
4167407	박*길	0	2
104176	정*석	3	81
110073585	위*지	4	22
14784241	송*진	163	271
14391026	정*연	0	2
19240693	최*준	0	19
111253237	이*우	0	1
10065656	박*애	11	87
116365050	김*란	1	11
63805183	김*선	4	22
23041792	윤*영	0	22
4298502	김*주	24	122
14391049	박*희	0	70
5871371	양*인	6	176
5084940	강*원	99	241
110991115	김*윤	0	72
9279246	황*주	11	477
109418262	전*혁	2	30
24352536	이*영	22	110
104830747	김*희	1	8
109680414	이*주	12	11
110597919	김*영	0	35
24745760	김*현	0	8
23303968	김*별	2	18
52795171	유*영	0	17
105748262	박*환	0	6
2070312	김*린	23	36
14260009	김*순	7	51
101816106	양*임	17	106
101160747	배*희	42	228
10721067	이*해	6	35
114661172	최*리	0	8
24876854	김*민	2	9
2201399	이*연	3	28
17798966	김*정	0	9
114923320	배*	0	1
106927931	최*영	3	7
114792252	김*리	3	20
115054398	횡성댁	0	5
109811519	문*식	0	11
111515456	이*현	33	97
3774277	이*화	4	45
1546061	김*원	21	220
16357200	정*우	0	15
106272594	안*경	42	302
9803610	김*경	11	16
27760481	천*옥	14	316
106796898	홍*남	0	11
107583330	김*은	0	411
112301924	박*희	0	14
110597997	황*영	33	11
7182189	김*환	0	381
109025138	김*준	0	9
18978676	최*자	4	37
100636538	최*향	19	44
100767624	이*정	3	13
5216141	우림승우	1347	854
104175502	이*범	0	49
9279375	이*혜	1	3
61839249	김*진	0	6
9672600	백*진	4	27
890780	정*영	51	79
109811614	김*현	2	13
114792350	박*진	1	5
113481632	박*희	53	728
14653345	안*진	1	6
36149154	김*은	0	4
59479981	레인데이지	27	483
102078384	김*식	3	28
8230835	보고싶지호	57	169
11376565	최*진	50	29
110598071	이*호	16	922
4822970	이*인	1	147
109549499	김*경	9	243
108500924	장*원	23	27
17012668	김광빈	0	6
100767682	황*미	0	7
4954055	홍*진	0	10
72062922	조*자	15	74
115054539	오*선	0	4
111253454	이*연	0	5
30382031	붕어싸요	1	111
76126160	최*봉	146	60
109025232	서*선	8	61
27760594	윤*영	0	4
111253458	신*숙	6	217
22910932	양*선	120	8
10065881	이*영	0	85
14915547	박*윤	31	41
21600224	김*향	14	64
112170983	정*직	1	13
105748456	윤*혁	3	77
38770666	전*나	2	20
22386666	장*희	56	83
55941100	임*재	4	90
29333487	이*이	2	558
74553328	정*인	2	65
110335989	김*혜	26	81
106403829	임*택	2	38
107059194	이*래	0	13
118200318	이*임	10	27
34707454	정*정	3	8
107059201	박*임	0	117
107583490	김*옥	7	1
70883330	우리율이맘	18	118
119117828	김*연	1	2
5609485	이*우	1	27
77305870	김*옥	8	100
108238864	이*덕	0	12
110729232	김*남	10	383
108632082	허*임	5	273
109025299	박*진	10	270
109942810	이*진	1	14
30251034	봉*영	0	30
116889629	이*우	0	82
21862431	김*하	0	15
109418528	홍*선	53	142
15439906	장*길	0	13
18454563	남*임	8	34
102602792	황*태	3	180
12163118	홍*름	3	54
25139247	하*혁	0	16
117676079	허*찬	0	39
9148472	박*수	4	29
235581	이*미	18	21
108501055	주*리	2	10
101161024	죠이	4	71
31299650	박*수	22	230
25270339	허*영	2	11
37197892	김*지	2	160
628806	윤*희	14	311
115054663	박*아	1	11
117282896	박*철	0	7
107583573	김*경	0	446
4560982	김*민	0	65
1939541	김*나	15	75
103913558	김*조	0	10
61839446	임*라	4	91
111253596	구*미	16	142
34445407	염*희	23	190
13211743	강*희	76	258
34052191	정*이	7	17
6920291	꼬꼬볼	2442	915
105355363	이*리	1	10
104437864	임*규	18	59
23566440	Taebros	0	10
14784622	김*옥	12	153
37853297	홍*아	12	42
7706738	이*연	56	107
47683700	최*호	27	61
114530420	임*훈	0	11
114530427	진*영	0	44
33396863	쌍둥맘	35	320
29857921	박*진	19	36
2332806	J*N	4	26
1808524	옥*영	1085	165
12163214	엄*빈	162	190
25663633	아라또	1786	509
110336146	이*원	0	126
6002836	채*병	0	2
108632219	임*철	14	62
106535068	윤쌤	1	79
24352925	심*영	47	82
115972252	강*규	1	36
107452575	오*경	0	107
11245728	이*희	12	38
104962208	l*a	3	58
114923682	정*호	1	4
7051422	박*운	1	36
59218087	오*신	71	115
55941290	정*연	0	71
50043052	은*숙	2	42
109549748	박*근	0	8
25139384	최*숙	0	35
101161146	구*선	1	116
15964347	뚀라에몽	480	570
50567358	최*진	0	9
40343743	구*희	7	153
101554368	신*호	71	85
51222722	박*현	2	92
107714763	민트허브	6	78
70097100	이*진	0	10
105879757	박*범	0	1
24615118	설렘이	29	70
105879761	최*경	52	588
25401553	김*민	2	24
15046871	변*선	0	101
3512539	이*기	0	70
44538076	추*배	47	43
14129373	김*정	0	1
55941342	이*회	30	74
115710178	김*연	10	70
5216490	안*은	0	3
114530538	N*G	0	5
115316977	홍*영	1	14
38115569	박*진	0	2
110598388	손*정	0	51
2726133	손*선	55	22
105224437	박*기	14	90
13080824	서*덕	5	19
50960642	김*숙	0	5
23173379	정인맘	5	116
8231176	임*수	1	8
110467343	정*태	0	71
120035603	방*광	0	3
103520534	변*희	16	306
107845914	권*은	100	462
6527260	하*아	94	123
7444765	최*욱	0	34
102603038	김*아	7	46
115972390	박*우	0	1
61970731	유*애	8	32
26188075	강*수	36	44
25008432	하*영	0	3
68524337	최*자	8	181
114530610	마리hs	7	2
106928436	김*호	0	66
100112693	양*현	1	25
40868149	임*희	36	693
107190583	김*민	13	70
109025592	성*애	6	128
64592187	한*운	8	496
107714879	J*I	11	90
891200	김*리	108	137
34052425	보화	3	42
6003018	최*영	2	9
72849738	박*만	2	16
104778	정*경	25	19
102472010	고*영	6	117
74684745	배*기	0	505
106404173	박*남	0	4
63805769	이*선	13	56
110467409	노*원	1	20
80582997	이*남	21	131
109025622	권*무	0	5
109287766	C*H	50	98
24353115	이*태	0	10
101423453	조*숙	0	9
